,latitude,longitude
978,42.3086111,-83.4822222
979,41.101687,-80.532732
980,35.2525000,-95.2372222
981,35.1494444,-90.0488889
982,39.340925,-80.018966
983,41.8238889,-71.4133333
984,39.0305556,-82.8244444
985,34.5097222,-88.2091667
986,29.0550000,-82.0625000
987,41.1411111,-73.2641667
988,40.5866667,-122.3905556
989,26.4611111,-80.0730556
990,28.4319444,-82.6644444
991,39.7286111,-121.8363889
992,32.753472,-79.952845
993,43.0972222,-89.5041667
994,38.2008333,-77.5894444
995,47.6063889,-122.3308333
996,43.10729,-75.129221
997,32.3863889,-96.8480556
998,32.7833333,-96.8000000
999,38.9886111,-78.3588889
1000,35.0525000,-78.8786111
1001,41.2380556,-81.8419444
1002,48.1988889,-122.1238889
1003,40.519024,-79.86951
1004,52.133333,-106.666667
1005,33.8752778,-117.5655556
1006,34.8241667,-85.2427778
1007,34.974532,-92.016534
1008,40.579532,-74.150201
1009,45.6388889,-122.6602778
1010,48.4,-89.233333
1011,29.807988,-84.859352
1012,26.1322222,-97.6308333
1013,31.7091667,-98.9908333
1014,32.3413889,-90.3216667
1015,43.6136111,-116.2025000
1016,36.3511111,-119.4191667
1017,48.945484,2.037356
1018,30.3319444,-81.6558333
1019,38.4858333,-91.8502778
1020,34.2255556,-77.9450000
1021,39.1619444,-84.4569444
1022,42.1102778,-88.0341667
1023,41.7830556,-123.0591667
1024,33.1580556,-117.3497222
1025,39.0997222,-94.5783333
1026,39.0997222,-94.5783333
1027,46.8569444,-122.8516667
1028,31.2436111,-90.4530556
1029,32.237147,-80.860387
1030,43.7730556,-88.4469444
1031,34.818831,-82.412391
1032,33.6675000,-84.0177778
1033,26.527578,-82.194817
1034,32.237147,-80.860387
1035,25.4683333,-80.4777778
1036,29.5819444,-95.7605556
1037,38.8338889,-104.8208333
1038,33.6305556,-112.3325000
1039,27.3361111,-82.5308333
1040,33.916403,-118.352575
1041,37.280971,-79.896982
1042,42.983333,-79.25
1043,34.1477778,-119.1941667
1044,34.2561111,-78.0450000
1045,41.8008333,-87.9369444
1046,44.0522222,-123.0855556
1047,34.0922222,-117.4341667
1048,42.7261111,-87.7827778
1049,42.7622222,-84.9925000
1050,36.9752778,-121.9522222
1051,45.7375000,-94.9522222
1052,40.8830556,-85.4975000
1053,42.4805556,-83.4755556
1054,38.8338889,-104.8208333
1055,39.5358333,-76.3486111
1056,35.3733333,-119.0177778
1057,40.296218,-75.082115
1058,40.103874,-105.170819
1059,38.807404,-122.740546
1060,40.1933333,-85.3863889
1061,40.4405556,-79.9961111
1062,40.4405556,-79.9961111
1063,41.921111,-71.435
1064,40.0150000,-105.2700000
1065,29.7955556,-90.8227778
1066,43.2122222,-77.4302778
1067,26.0583333,-80.3375000
1068,27.9472222,-82.4586111
1069,34.2072222,-84.1402778
1070,36.5297222,-83.2175000
1071,42.6916667,-83.5541667
1072,42.4927778,-92.3427778
1073,40.8841667,-72.9377778
1074,51.514125,-.093689
1075,43.3380556,-89.3802778
1076,40.4405556,-79.9961111
1077,40.4405556,-79.9961111
1079,42.6919444,-73.7250000
1080,33.5205556,-86.8025000
1081,-31.95224,115.861397
1082,38.4038889,-96.1813889
1083,35.4872222,-80.6219444
1084,36.0344444,-89.3855556
1085,33.8480556,-109.1425000
1086,39.7530556,-74.2233333
1087,30.2463889,-89.6111111
1088,30.2463889,-89.6111111
1089,34.6875000,-77.1194444
1090,-37.813938,144.963425
1091,42.8141667,-73.9400000
1092,36.8297222,-84.8491667
1093,27.2436111,-80.8300000
1094,38.2544444,-104.6086111
1095,50.716667,-2
1096,33.6602778,-117.9983333
1097,33.539166,-112.558414
1098,29.9938889,-90.2416667
1099,41.8500000,-87.6500000
1100,43.4441667,-71.6477778
1101,39.612875,-84.248952
1102,40.8000000,-96.6666667
1103,40.6669444,-111.8872222
1104,35.6008333,-82.5541667
1105,35.6008333,-82.5541667
1106,46.8722222,-113.9930556
1107,44.6366667,-123.1047222
1108,36.8744444,-94.8772222
1109,49.214439,-2.13125
1110,39.9991667,-78.2388889
1111,33.5091667,-111.8983333
1112,31.3797222,-110.1177778
1113,46.729553,-94.6859
1114,48.1172222,-122.7591667
1115,33.4483333,-112.0733333
1116,36.1538889,-95.9925000
1117,45.9763889,-94.3622222
1118,41.117744,-73.408158
1119,32.7555556,-98.9019444
1120,-29.906301,-71.250204
1121,36.4744444,-81.8050000
1122,38.9863889,-81.9736111
1123,43.4155556,-72.8227778
1124,33.348216,-111.789581
1125,33.3527778,-111.7883333
1126,33.3527778,-111.7883333
1127,36.1538889,-95.9925000
1128,50.39514,-3.513924
1129,33.3702778,-112.5830556
1130,25.7738889,-80.1938889
1131,25.7738889,-80.1938889
1133,39.7391667,-104.9841667
1134,33.4483333,-112.0733333
1135,48.097456,-0.349277
1136,52.683333,-2.016667
1137,61.3213889,-149.5677778
1138,47.6741667,-122.1202778
1139,37.7250000,-122.1550000
1140,33.1672222,-95.1116667
1141,-29.949369,114.982101
1142,37.7750000,-122.4183333
1143,40.3041667,-74.1008333
1144,34.5400000,-112.4677778
1145,47.4830556,-122.2158333
1146,-25.274398,133.775136
1147,47.5388889,-116.4708333
1148,53.433333,-1.35
1149,33.6608333,-95.5552778
1150,26.3583333,-80.0833333
1151,33.6608333,-95.5552778
1152,49.1,-122.65
1153,34.493484,-118.21636
1154,42.6525000,-73.7566667
1155,38.0050000,-121.8047222
1156,40.5983333,-76.0936111
1157,34.8641667,-118.1625000
1158,41.6833333,-86.2500000
1159,33.2055556,-80.6480556
1160,43.866667,-79.033333
1161,32.7833333,-96.8000000
1162,53.916667,-122.766667
1163,-7.33683,110.498817
1164,40.2502778,-103.7994444
1165,47.2530556,-122.4430556
1166,37.7416667,-121.1233333
1167,39.0838889,-77.1530556
1168,33.745573,-117.867834
1169,43.1008333,-75.2330556
1170,37.6688889,-122.0797222
1171,43.580418,7.125102
1172,66.075833,-23.126667
1173,25.7738889,-80.1938889
1174,27.0438889,-82.2361111
1175,47.4508333,-122.8261111
1176,38.7908333,-121.2347222
1178,35.3733333,-119.0177778
1179,32.5158333,-93.7319444
1180,28.7027778,-81.3386111
1181,40.1877778,-85.1275000
1182,41.1219444,-83.0158333
1183,43.866667,-79.433333
1184,40.0455556,-86.0086111
1185,28.459497,77.026638
1186,33.4483333,-112.0733333
1187,33.4222222,-111.8219444
1188,33.5805556,-112.2366667
1189,30.6325000,-97.6769444
1190,37.3394444,-121.8938889
1191,46.24,-63.21
1192,35.18487,-80.79071
1193,41.8083333,-71.3375000
1194,28.6608333,-81.3658333
1195,46.216667,-63.483333
1196,42.6388889,-83.2911111
1197,40.0150000,-105.2700000
1198,41.2230556,-111.9730556
1199,38.7044444,-93.2280556
1200,40.7141667,-74.0063889
1201,27.2155556,-81.8586111
1202,40.1416667,-75.2094444
1203,46.087817,-64.778231
1204,34.0522222,-118.2427778
1205,37.060704,-88.525335
1206,44.2619444,-88.4152778
1207,33.6694444,-117.8222222
1208,33.6694444,-117.8222222
1209,39.9625000,-76.7280556
1210,29.7630556,-95.3630556
1211,36.3319444,-94.1183333
1212,41.2200000,-74.8716667
1213,37.9408333,-93.2075000
1214,40.7297222,-73.2108333
1215,40.6113889,-79.8372222
1216,39.0638889,-108.5500000
1217,40.3355556,-75.9272222
1218,35.2333333,-106.6638889
1219,41.2450000,-75.9311111
1220,37.8805556,-84.5730556
1221,43.0480556,-76.1477778
1222,47.2530556,-122.4430556
1223,33.1975000,-96.6150000
1224,35.4816667,-86.0886111
1225,52.833333,-2
1226,51.75,-.75
1227,38.7955556,-77.6141667
1228,36.1750000,-115.1363889
1229,42.2813889,-83.3863889
1230,37.2083333,-81.5602778
1231,43.1977778,-70.8741667
1232,33.4472222,-84.1469444
1233,46.6022222,-120.5047222
1234,26.1888889,-98.1550000
1235,30.099121,-95.615819
1236,31.8144444,-94.8402778
1237,48.539371,-58.776848
1238,31.0747222,-96.1425000
1239,30.0969444,-95.6158333
1240,43.5500000,-96.7000000
1241,37.4283333,-121.9055556
1242,37.4283333,-121.9055556
1243,31.5491667,-97.1463889
1244,39.6133333,-105.0161111
1245,41.9200000,-84.6305556
1246,38.8902778,-77.0844444
1247,32.7833333,-96.8000000
1248,30.6033333,-87.9036111
1249,38.7669444,-90.4113889
1250,42.3583333,-71.0602778
1251,31.3380556,-94.7288889
1252,27.8425000,-82.6997222
1253,35.022485,-114.58927
1254,42.4927778,-92.3427778
1255,35.9605556,-83.9208333
1256,31.5491667,-97.1463889
1257,38.6411111,-75.6113889
1258,36.2716667,-83.1400000
1259,33.8941667,-78.4269444
1260,37.1041667,-113.5833333
1261,32.7763889,-79.9311111
1262,29.4238889,-98.4933333
1263,47.9177778,-108.5255556
1264,28.6119444,-80.8077778
1265,41.8500000,-87.6500000
1266,40.4405556,-79.9961111
1267,40.9747222,-80.4938889
1268,36.5805556,-87.7600000
1269,36.5297222,-87.3594444
1270,42.1947222,-122.7083333
1271,39.8963889,-80.1794444
1272,44.9430556,-123.0338889
1273,33.4483333,-112.0733333
1274,33.3702778,-112.5830556
1275,33.5386111,-112.1852778
1276,26.6155556,-80.0572222
1277,26.6155556,-80.0572222
1278,43.5405556,-70.8486111
1279,41.4202778,-72.4069444
1280,32.2216667,-110.9258333
1281,39.6527778,-78.7627778
1282,39.819722,-75.122778
1283,43.0116667,-88.2313889
1284,39.1063889,-84.4788889
1285,35.4675000,-97.5161111
1286,26.6583333,-80.2416667
1287,44.6613889,-84.7147222
1288,61.2180556,-149.9002778
1289,43.9,-78.866667
1290,38.1958333,-81.4777778
1291,39.8911111,-74.9222222
1292,39.8811111,-75.3241667
1293,25.317645,82.973914
1294,41.6022222,-72.9872222
1295,30.2669444,-97.7427778
1296,43.0280556,-73.3816667
1297,41.3144444,-81.8358333
1298,38.2205556,-90.3958333
1299,42.1033333,-76.2625000
1300,57.7900000,-152.4072222
1301,38.6272222,-90.1977778
1302,42.7358333,-83.4188889
1303,39.9611111,-82.9988889
1304,35.0844444,-106.6505556
1305,40.2522222,-80.0030556
1306,39.0150000,-94.1983333
1307,40.7425000,-84.1052778
1308,41.2150000,-86.7758333
1309,36.7280556,-76.5838889
1310,35.7452778,-81.6850000
1311,44.25,-79.466667
1312,39.3994444,-84.5613889
1313,30.2669444,-97.7427778
1314,39.5588889,-84.3041667
1315,39.3994444,-84.5613889
1316,9.512017,100.013593
1317,39.5522222,-84.2333333
1318,39.0875000,-81.9227778
1319,39.6427778,-84.2866667
1320,40.6936111,-89.5888889
1321,39.5522222,-84.2333333
1322,39.1911111,-106.8169444
1323,39.0638889,-108.5500000
1324,45.766667,-79.4
1325,39.898404,-81.827354
1326,40.0333333,-83.1583333
1327,34.9491667,-83.7575000
1328,41.8800000,-88.0077778
1329,42.766667,-70.845833
1330,34.5033333,-82.6502778
1331,37.0561111,-85.0886111
1332,38.6786111,-121.2247222
1333,38.6786111,-121.2247222
1334,39.1619444,-84.4569444
1335,38.6786111,-121.2247222
1336,39.617206,-8.652142
1337,26.2155556,-98.3250000
1338,35.3413889,-89.8972222
1339,35.1494444,-90.0488889
1340,41.6716667,-72.9497222
1341,36.4269444,-77.5958333
1342,39.6977778,-76.0630556
1343,36.505389,-117.079408
1344,37.7808333,-90.4216667
1345,41.7561111,-124.2005556
1346,40.7141667,-74.0063889
1347,47.2530556,-122.4430556
1348,44.130575,-84.60724
1349,39.5297222,-119.8127778
1350,29.6513889,-82.3250000
1351,46.1880556,-123.8300000
1352,31.8455556,-102.3672222
1353,34.1591667,-118.5002778
1354,42.8863889,-78.8786111
1355,41.184944,-112.014664
1356,39.5297222,-119.8127778
1357,36.8525000,-121.4005556
1358,40.5725,-111.859722
1359,36.665547,-106.691032
1360,41.734069,-81.242025
1361,55.766667,-4.166667
1362,35.6869444,-105.9372222
1363,38.9988889,-84.6266667
1364,40.4405556,-79.9961111
1365,43.1344444,-90.7052778
1366,42.7325000,-84.5555556
1367,40.7161111,-73.8505556
1368,32.686184,-114.193944
1369,32.686184,-114.193944
1370,36.1538889,-95.9925000
1371,38.0466667,-97.3447222
1372,37.6922222,-97.3372222
1373,35.9605556,-83.9208333
1374,38.2541667,-85.7594444
1375,35.46756,-97.516428
1376,37.6922222,-97.3372222
1377,32.4058333,-99.4933333
1378,36.0227778,-95.9680556
1379,41.0780556,-76.4147222
1380,35.2219444,-101.8308333
1381,32.3938889,-99.3938889
1382,35.4119444,-99.4038889
1383,44.0522222,-123.0855556
1384,25.7738889,-80.1938889
1385,40.6547222,-76.1011111
1386,45.5236111,-122.6750000
1387,41.7002778,-73.9213889
1388,43.193852,-71.572395
1389,44.152565,-71.679528
1390,33.4355556,-112.3488889
1391,44.9800000,-93.2636111
1392,37.9577778,-121.2897222
1393,40.5727778,-81.0858333
1394,38.9277778,-86.3755556
1395,30.4097222,-86.6630556
1396,41.8500000,-87.6500000
1397,37.7652778,-122.2405556
1398,35.5083333,-78.3397222
1399,32.1975000,-83.1777778
1400,48.1183333,-123.4294444
1401,47.497912,19.040235
1402,39.6427778,-74.1808333
1403,39.7588889,-84.1916667
1404,26.3180556,-80.1000000
1405,37.9747222,-87.5558333
1406,40.5152778,-107.5458333
1407,43.15,-79.5
1408,42.8713889,-112.4447222
1409,25.566699,-108.467305
1410,39.011902,-98.484246
1411,38.4119444,-121.2711111
1412,33.4483333,-112.0733333
1413,53.333333,-2.75
1414,42.0986111,-75.9183333
1415,43.883333,-79.733333
1416,40.2338889,-111.6577778
1417,39.7391667,-104.9841667
1418,39.4808333,-84.4577778
1419,41.2380556,-85.8530556
1420,45.6,-73.733333
1421,41.5580556,-73.0519444
1422,29.7630556,-95.3630556
1423,39.9402778,-82.0133333
1424,24.6652778,-81.4425000
1425,29.3011111,-94.7975000
1426,41.3080556,-72.9286111
1427,53.5,-2.216667
1428,53.5,-2.216667
1429,41.6269444,-79.6738889
1430,45.4611111,-123.9666667
1431,34.5861111,-94.2394444
1432,42.5630556,-114.4600000
1433,43.804133,-120.554201
1434,39.2666667,-81.5616667
1435,32.7630556,-80.2502778
1436,44.9194444,-123.3158333
1437,40.9113889,-73.7827778
1438,34.2738889,-92.0908333
1439,36.1880556,-94.5402778
1440,26.9338889,-80.0944444
1441,43.6136111,-116.2025000
1442,42.5630556,-114.4600000
1443,36.1880556,-96.4900000
1444,36.1880556,-96.4900000
1445,33.4222222,-111.8219444
1446,52.666667,-2.75
1447,25.7738889,-80.1938889
1448,32.4797222,-86.3619444
1449,37.6819444,-121.7669444
1450,44.4583333,-93.1613889
1451,37.6688889,-122.0797222
1452,33.1136111,-94.1641667
1453,52.516667,13.4
1454,26.2125000,-80.2500000
1455,42.837263,-80.304042
1456,44.7966667,-68.7619444
1457,36.5066667,-121.4433333
1458,34.7083333,-120.4666667
1459,45.9975000,-121.5269444
1460,32.7677778,-117.0222222
1461,39.9522222,-75.1641667
1462,41.7911111,-107.2380556
1463,30.0858333,-94.1016667
1464,41.2586111,-95.9375000
1465,38.9791667,-94.9683333
1466,30.5402778,-88.6875000
1467,48.766667,-80.666667
1468,31.596554,130.557116
1469,28.535516,77.391026
1470,29.7855556,-95.8241667
1471,36.0397222,-114.9811111
1472,38.8461111,-77.3066667
1473,42.1947222,-122.7083333
1474,34.0522222,-118.2427778
1475,48.0519444,-122.1758333
1476,-44.396972,171.254973
1477,35.5847222,-80.8102778
1478,46.2113889,-119.1361111
1479,56.116667,-3.166667
1480,33.606775,-117.88971
1481,47.6063889,-122.3308333
1482,44.9747222,-92.7566667
1483,38.4405556,-122.7133333
1484,42.8125000,-70.8777778
1485,36.8252778,-119.7019444
1486,37.7750000,-122.4183333
1487,46.6022222,-120.5047222
1488,46.0038889,-112.5338889
1489,44.166667,-77.383333
1490,42.3583333,-71.0602778
1491,39.7763889,-74.8627778
1492,42.7283333,-73.6922222
1493,44.0583333,-121.3141667
1494,-37.953411,176.990801
1495,33.8730556,-78.6144444
1496,37.9577778,-121.2897222
1497,40.6905556,-76.2625000
1498,47.7741667,-96.6077778
1499,38.2544444,-104.6086111
1500,29.5375000,-95.1180556
1501,43.1547222,-77.6158333
1502,36.1750000,-115.1363889
1503,40.9458333,-81.4833333
1504,41.7858333,-88.1472222
1505,37.9358333,-122.3466667
1506,38.6688889,-88.4855556
1507,38.8858333,-94.5327778
1508,38.8858333,-94.5327778
1509,40.7141667,-74.0063889
1510,39.1619444,-84.4569444
1511,38.8916667,-121.2919444
1512,40.057838,-74.137183
1513,33.3527778,-111.7883333
1514,38.0194444,-122.1330556
1515,37.5944444,-121.8875000
1516,38.8858333,-94.5327778
1517,32.7763889,-79.9311111
1518,35.2269444,-80.8433333
1519,37.7750000,-122.4183333
1520,37.7750000,-122.4183333
1521,33.1030556,-96.6702778
1522,38.6911111,-121.4475000
1523,41.4569444,-122.8936111
1524,36.1750000,-115.1363889
1525,35.2225000,-97.4391667
1526,40.7355556,-74.1727778
1527,39.4452778,-83.8286111
1529,39.0236111,-94.6933333
1530,53.55,-2.116667
1531,35.0463889,-81.9819444
1532,35.0463889,-81.9819444
1533,33.8158333,-78.6802778
1534,35.3519444,-75.5108333
1535,34.7016667,-86.3758333
1536,33.6058333,-78.9733333
1537,38.80261,-116.419389
1538,33.6888889,-78.8869444
1539,25.4683333,-80.4777778
1540,65.712955,18.718041
1541,39.5358333,-76.3486111
1542,35.7913889,-78.7813889
1543,38.541057,-0.122494
1544,40.7608333,-111.8902778
1545,41.8530556,-74.1394444
1546,40.2430556,-79.2377778
1547,34.2200000,-85.6077778
1548,39.2402778,-76.8397222
1549,39.7391667,-104.9841667
1550,44.4894444,-68.8575000
1551,43.25,-79.833333
1552,38.2544444,-104.6086111
1553,36.4072222,-105.5725000
1554,40.5675000,-89.6405556
1555,51.083333,-114.083333
1556,41.2222222,-73.0569444
1557,42.2041667,-72.6166667
1558,55.833333,-4.25
1559,41.6736111,-88.0016667
1560,41.2222222,-73.0569444
1561,41.2222222,-73.0569444
1562,41.7205556,-87.7016667
1563,41.5950000,-72.6458333
1564,28.3641667,-82.6936111
1565,41.5580556,-73.0519444
1566,40.0088889,-77.1158333
1567,30.4505556,-91.1544444
1568,39.9338889,-74.8913889
1569,32.7866667,-79.7950000
1570,45.3575000,-122.6055556
1571,50.766667,.1
1572,51.183333,.283333
1573,43.151355,-79.39277
1574,47.9033333,-91.8669444
1575,36.3352778,-92.3850000
1576,35.1083333,-77.0444444
1577,41.2616667,-75.8972222
1578,44.8408333,-93.2980556
1579,40.7608333,-111.8902778
1580,43.666667,-79.416667
1581,33.0011111,-97.4841667
1582,35.6869444,-105.9372222
1583,38.550608,-90.333172
1584,41.2619444,-95.8608333
1585,41.2619444,-95.8608333
1586,43.2133333,-77.5800000
1587,40.7705556,-74.2330556
1588,41.6827778,-88.3513889
1589,40.2141667,-77.0088889
1590,39.1072222,-76.5713889
1591,28.5555556,-82.4505556
1592,47.6588889,-117.4250000
1593,26.7052778,-80.0366667
1594,43.076113,-88.774271
1595,28.8002778,-81.2733333
1596,28.6647222,-82.1130556
1597,40.3347222,-83.4658333
1598,39.7683333,-86.1580556
1599,42.3608333,-85.8794444
1600,47.6447222,-122.6936111
1601,42.3683333,-83.3527778
1602,50.45,-104.616667
1603,40.2430556,-79.2377778
1604,34.9577778,-90.1516667
1605,39.9555556,-86.0138889
1606,40.7141667,-74.0063889
1607,42.4775000,-83.0277778
1609,43.1811111,-95.8558333
1611,36.7069444,-97.0852778
1612,38.8466667,-91.9477778
1613,37.0850000,-89.6552778
1614,33.7488889,-84.3880556
1615,37.3394444,-121.8938889
1616,32.0866667,-82.1180556
1617,36.3230556,-86.7133333
1618,29.4116667,-82.1100000
1619,35.3613889,-86.8397222
1620,47.4019444,-122.3230556
1621,43.0755556,-85.6091667
1622,46.3238889,-117.9713889
1623,43.0730556,-89.4011111
1624,48.2766667,-116.5522222
1625,47.6588889,-117.4250000
1626,48.4633333,-115.8886111
1627,38.9172222,-97.2136111
1628,29.6513889,-82.3250000
1629,43.0480556,-76.1477778
1630,32.7152778,-117.1563889
1631,22.564254,114.229432
